node_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,-0.03797404237940186,-0.12251745661807002,0.027405814611612275,-0.0011641425306580429,0.12751656482861723,0.02622557104859411,-0.07299781144515265,-0.14039840458459513,0.053958104029621826,-0.02793590259160667,-0.006508759516894573,-0.053535288637462125,-0.17590920682431352,0.07988902241003985,0.04248300564733853,0.019516470334678102,0.058408131703671456,-0.10958140171117653,0.1731829740658577,-0.028028419610621604,0.031645252500314344,0.06563334484633165,-0.23967911716466855,0.14736664044908498,0.004946238971049802,-0.14946595055108283,-0.03178503792797407,0.24010932580358005,-0.021009203999661975,-0.12525165036505578,-0.01450476433434604,0.03389742734385302,-0.05456749652600047,-0.05303405270406557,0.10388762603865138,0.07333267972614495,-0.0005166442201331348,-0.006073111110112114,0.01287331302742153,-0.03812067042825374,-0.0008907973405400702,0.012007946770044712,0.12989617099504652,-0.10260383220641942,0.08268572005670517,0.14713906287665496,-0.07537288050023971,0.016359358589045067,0.022148985497999575,-0.014267487415435503,-0.042068903953163025,-0.08793655531159508,-0.19457240405196166,0.0505023947070789,-0.28785186783266004,0.04483449686974226,0.08047401092402932,-0.09085715496932012,0.04950718239020062,0.0628974946446486,0.06299732345781477,-0.03909948266786584,0.030813635974442626,0.017810776174203947,-0.07103621421546975,-0.04631602387420642,0.05711185211837933,-0.04751677817636116,0.039638449155533044,0.008330959831831842,-0.020604450685240982,0.010079745341663887,0.030009375585086207,0.006364573878574792,0.01611826763501957,0.060884659734524636,-0.014417173094615623,0.018935082576687367,-0.016606825983375085,0.036562257673973385,-0.009833733174917324,0.06357609516764734,0.09830620150187558,-0.1219369526055252,0.12371818423822363,0.10491392026881344,-0.06783488097647236,0.21140488144070113,0.021194056448502738,0.04674302996470492,0.15042746714535735,-0.054742747172496,-0.09696095030342923,-0.028339209771082823,0.015806436516686378,0.03505444783803647,0.062417752860558146,0.14990778721430423,-0.0678863856278367,-0.10633845531783681,0.028159283477663662,-0.0019488054100868606,-0.006084340855981071,-0.11983585890732673,0.059377443851597544,0.05782558665300263,-0.02487705591204829,0.23923031988828358,-0.10414957041115876,0.09004989448050843,-0.050670797960694146,-0.07515136699550555,-0.10284992988021803,0.09091555791557936,-0.0532982802489919,-0.0424396604152346,-0.03536591040783353,0.037880944901293456,0.10382716169948025,0.031596037474010026,0.11340137196267966,0.12234541801095211,-0.03386970612560876,0.032923344126032233,0.08305634472107586,0.07068530378737196,0.01600327315745005,0.14428739442546928
1,-0.013824882428577868,-0.01182069547992013,0.03879876837436096,-0.006825648637015978,-0.07953121088665593,0.10313841102909158,0.011378315006483978,0.09361947725143784,0.11303680590266689,-0.09603968636959638,0.05884837091345,-0.0314190697547436,0.033559841781939964,0.06531828027092597,-0.05103386036958528,-0.07342968467067738,0.011774622151519996,-0.015719992695488797,-0.03318892615652641,0.04031331339202314,-0.001974506529632924,0.053254589873568396,0.06691745778165835,-0.04824638524148001,-0.03431195252890153,0.03769411651227156,0.03150988875241702,0.02548087105666001,0.13641882157489021,0.14201400104962214,-0.13196754889791573,0.014283375035684328,-0.00949985603755226,-0.07485401096400295,-0.12876514922695184,-0.18145408123598644,-0.016861021536167822,-0.03258561298461483,0.02543764763170476,-0.019681709327319184,0.07065893724929083,0.10199175977131032,-0.05578931507627842,-0.043463565546171784,0.11759595450211634,-0.0699603691967437,0.15130612937431562,0.18222053754113832,-0.025711563981985285,0.013041070591249877,0.038697672045586044,-0.10420676652077025,0.1816617143841762,-0.1809577899971394,-0.0007506987717375095,-0.02777117398819274,0.17722398628647143,0.010890540277733111,-0.12213566866135789,0.04896036652394022,0.03006031405205132,0.11558401300607596,-0.14864910518285485,0.08909160939653216,0.09668788462527125,-0.0544528832399709,-0.0781458522380449,-0.05418052407769266,0.09577142018858373,0.07261463106167519,-0.03970474756766257,0.07889091429731439,0.1139710505931958,-0.025163174520245433,0.1046638276483091,-0.03392900106064505,-0.029902535907481962,-0.01055897294358333,0.0267540826927832,-0.17901924021569848,-0.0917004818457606,-0.20407146938361836,0.055614287362139185,0.11046187240487672,0.12738131466458957,-0.17119310909882335,0.004609488348283751,-0.10333908460973251,-0.11796635748850377,-0.05004896630028343,-0.11352725788384377,0.1784199684244478,-0.12940082409636874,-0.08683977270202878,-0.015813071726199942,0.0039727321703744226,0.0014976134891841802,-0.10482004740914753,0.020144349982837456,0.02291303290100675,0.06071155166124345,-0.016451652541979705,0.0821224816964961,-0.12640566662675612,0.11320339077423514,0.07343337864684041,0.02746733010375186,0.03979980392808682,0.08425723885509419,0.07347808797629413,-0.09191086253155618,0.09598592042766677,0.018582496173824768,0.10093187038715282,0.034399951871068354,-0.08644635311218843,-0.09593925858236094,0.03698764012205042,0.09456474181392098,-0.13059826985825496,-0.03047702121518089,0.09179985370605538,-0.032270052344570775,0.15517424438325098,0.05811324204964005,0.10587399368563154,-0.05983302044987321,0.15905712185371457
2,0.06802883217679248,0.03524135157230013,0.07080937429715076,0.028453481938363525,0.12589980410864857,-0.004412962263001651,-0.018142739432184897,-0.01143790609424284,0.025081929078837963,0.01129088449406204,-0.15927393339191515,0.10294895327323356,-0.07907368473912132,-0.03849787132260267,-0.027083802167977167,0.07268379026630209,-0.18307880330124432,-0.11952580924515327,0.21737421278997932,0.12127511541264573,0.15747061726373168,-0.020130945827500787,0.11343251494056832,-0.014755217772964548,-0.035714086821473416,-0.1582682729961823,-0.004042098335266142,-0.02073134015406518,-0.1943574386874924,-0.08241953696262098,-0.02320192289025658,-0.09942105521888592,0.06957478953913383,-0.026003115468346733,0.03015039098405725,0.10827949274808517,0.03586279849679138,-0.1186578004346292,0.06408463040068886,-0.048678177606269205,-0.14415975065547174,-0.015899598279280034,0.04387294688290823,0.03867922029678178,-0.14177939986719582,0.004731330311753925,0.0922577078128369,-0.05678800581822025,0.004073340289752013,0.009306614360598113,0.018811098031992445,0.10290019308803468,0.015900294393391735,-0.11138666266663257,-0.09030804235732875,0.024169034856897,-0.1746747898332309,0.003646149760818715,0.011293386261930657,0.04763250429269342,-0.032818729540674094,0.00977655397366248,-0.06248273469537646,-0.06653251000771335,0.08811140128118294,-0.04773600647092911,0.03360014958517788,0.10331433317848998,0.1499155734472862,0.13319898993903775,-0.052023152382155616,-0.13290002339701676,-0.023942012984261886,-0.03937650523219992,-0.003715508786494005,-0.021339043803982292,-0.009366291257224265,-0.16179005764545365,0.03172031833585327,0.1707877270752609,0.16210467231550596,0.05648323524784074,0.0664971039025742,-0.0668490098846329,-0.03868404968508574,0.20215184401783526,0.03202563797529651,0.11853577382629753,0.011978478306754668,0.05422880013317453,0.07397978441476782,0.062484287858864125,-0.09133059360853207,-0.01778589829886629,0.19731669648782563,0.0012629665738227976,0.112785922747085,-0.007074154093898858,-0.10551935401018701,-0.07046983683361628,-0.13241242953459548,-0.16115710436225614,-0.02694823701946896,-0.06476239971951725,-0.12270847501276155,-0.06922345457780944,-0.05129335242579347,0.04605657599236777,0.04828169504034294,0.012948519141894505,0.09202358307882032,0.007787155205417412,0.023661167575350514,-0.08863810714983815,-0.060796491982216004,-0.004553759287799383,-0.033868727932994995,0.1594667529982449,0.053610555547977994,0.06267720174942266,-0.012125463351559052,0.037085647508989475,0.13831238688321895,-0.058565375049878236,0.11180349737612517,-0.1299582521553984,0.05296068119913464,0.09211023942587769
3,0.09025092249150447,0.0858234741968808,-0.12653054141703268,-0.0282608256587067,0.14595271587727243,0.09670020794051287,-0.052516543187356435,-0.0631029632971486,0.043418253113545205,-0.008139590895624124,-0.01466707072260018,-0.062444830404065454,0.02723348807475939,0.07625166017659366,0.0023624380196911655,0.06433633110288997,0.002662086302441179,0.23878924944262764,0.06100371889584532,0.1250520189531689,-0.1438749238532634,-0.05595420992270168,-0.013555104710522757,-0.0708704503495344,-0.1892213227818897,-0.03087310848892635,0.1436568689349814,0.04123273385943064,0.04845492739624527,0.09110654034179405,-0.01693686164462378,0.10402652276840896,0.01023297200175377,0.06157504513600689,-0.0866333459280322,0.00729341774379173,0.0369604236835476,-0.06420147508572009,-0.09366716806280062,-0.14220163840487382,0.03773604835617522,0.021132648112940047,0.08075328901252209,0.050873762268579405,0.1734572611614312,0.028951012572405663,0.07711387200855681,0.03261747009925527,0.013588234959613268,-0.03955857904813359,0.05709198361322683,0.007465251122408942,-0.09014981942772399,0.016188768411240364,-0.09389169871021967,0.017870694332650452,0.09801115500399714,0.06505816932943645,-0.11785759722531074,-0.1294773305213779,-0.2138181823136125,-0.03196758157053158,-0.002333807922959567,-0.16207794601323572,-0.056864133734101145,-0.15678745623225845,-0.057727504172020515,0.10197418998134805,0.012090928566500292,0.14167551519801316,0.0605192532303391,-0.04059423201744894,0.13887886161183968,0.07817975620303602,-0.15281381638658298,-0.03123119292675079,-0.06595859990489428,-0.019515637589808642,0.027737544253538512,0.09939548720646943,0.02340529331402119,-0.026099477954609998,0.07916997305475468,-0.025956871902855446,0.05598856183640897,-0.01830208448945976,0.1118384070211372,0.007567572004316999,-0.04883354340089182,-0.11175517782785407,0.011214776746796962,-0.043486912401218825,0.12010291795134058,0.05582277836263118,0.023251245782592703,-0.02747475252544476,0.05400262013312896,-0.08668689513824832,-0.17774677812364043,-0.11104967651482937,0.007233069388001578,0.1877716367106009,0.09580486746960162,0.013803148513270453,-0.025929080193596257,-0.025320058565232582,-0.003726706086532973,-0.018175657007640164,0.12327707318907848,-0.14743379035817003,0.09863298078331713,-0.035020119240747265,-0.10630721731179318,-0.05622073075396599,-0.011998436682353437,0.1181171171701541,-0.06215350387289374,0.1328371710340426,-0.0532422946831706,0.12778342003433657,-0.026068120954846848,0.20197155724444152,0.07274707320424557,-0.02123243137953526,0.15490756321148066,0.015034030430940695,-0.10118605649811632,-0.026270292873118672
5,0.08456387920374109,0.08838031949699147,-0.08118993983423865,-0.11049604056567046,-0.16206374870902004,0.1326887205985628,-0.027963991063990556,-0.04572922092533954,0.009510047650919522,0.07839576643659209,-0.10823347882819487,0.007801543433175486,0.14548594153539493,-0.057662666129771584,0.21993884437564312,0.0923019769106875,-0.03762611548177844,0.05820468155254474,0.0010532339223626322,0.0116730280948945,-0.023990323071142433,-0.006946621623796414,0.0197331682053532,-0.06399874697733268,-0.032964464640465506,0.11021880942989305,-0.011449346776927707,0.2138349626549761,0.0780144261654478,-0.02909373525950763,-0.01076805711474889,-0.05933677158417836,0.042226816546475594,-0.002440796628942388,-0.007788335465583821,0.09324994368842063,-0.055369520609081097,-0.02746970119968809,-0.06212221573841753,-0.005637066066481133,-0.009307855700564895,0.004864213134307608,0.08438768409725514,0.1111228167841864,0.11765046916799551,-0.1063355824709931,0.054090985306937296,-0.00255360713849145,-0.0011931324031095468,-0.11852673195760723,0.1821652476245868,-0.12444380591379244,-0.02791652599137921,0.04660173872375285,0.008653840055940965,-0.06858279915052051,0.08173560936656915,0.1528565179073481,-0.04107148178752052,0.017602769636360566,-0.1619973553036294,-0.012967225550167247,0.0464495423417328,0.012091052502046461,-0.1140048188905336,-0.08383605784833792,-0.008144277007132716,-0.014454928848300366,0.0316604324639342,0.03412819701035288,-0.01682214620280781,-0.09912416188784143,0.08478112318862335,0.08381578382102611,0.008758596617501018,0.0397321708519857,0.0553954547249152,0.26942573272630344,0.0924404002634655,0.0030359827500757667,-0.12300716353536767,-0.07909696002776208,-0.011317791428954628,-0.028143828103822738,-0.0273125911122565,0.023784204542982034,-0.029630806485441228,0.09291126887387414,-0.06345956295093523,0.1708395000482054,0.2623840231700982,-0.04503023121787882,-0.059813820945746346,0.08407530285896966,0.0860584285852138,0.052788441470633704,0.08487179584383894,-0.11888365802877299,-0.06243375608623888,0.05508659440125813,0.030470884281651584,0.03105722000636024,-0.008744014263009844,-0.13789218170414494,-0.028482144616702385,0.14388511868553436,-0.048237477226294734,0.09512595141572969,-0.04080556184047871,0.09282549959062265,0.1479691764244433,-0.0773843414794417,0.060442081475232674,-0.17942794607052426,-0.10495579811683577,-0.003017118706581925,0.060537619296485906,0.0027141693259637428,0.02595746477900867,0.05824743064125364,0.010823783410790053,0.059919181700645946,0.10259548387325007,-0.023193173738151326,-0.12198635137751793,-0.10726101715307962,-0.05445183614372251,-0.1830503320580323
6,0.05521385072117425,0.1180347718258614,-0.05342487317652888,-0.09666216199073611,0.15122631121198918,-0.006286100132413623,0.01631221888230799,0.06545613434226988,0.005333473139062955,-0.0015571649829045479,0.04507986082194452,-0.012299614593201915,-0.03431322715812389,-0.0965612486698813,0.019821212619373835,-0.0873173068875379,-0.043568222790377545,0.16888267084117872,-0.0538666777482612,0.18179968574577612,0.06428345502341855,0.11438834567725424,0.043873986048416025,-0.14223162886113394,-0.009985232892804655,-0.11458639028697416,-0.05068314097457572,0.13429078881619338,-0.007198375570631146,-0.0803283826754453,0.0027822221400484563,0.000966746327733826,0.056958826263554634,0.10258196722947198,-0.0936437760834129,-0.07164974839057606,-0.1309871213417256,0.11757200147843332,0.20178888309844842,-0.031819336990099985,-0.013813577041774548,-0.023068907578987056,-0.0220479190372503,-0.029113659291689895,0.021505310476944796,0.04646684496303445,0.0808401569256438,-0.02293034191163742,0.05439574118173128,-0.0896959923650747,-0.049619914545548344,0.10812460616107125,-0.10216394117847907,-0.11632297823336848,-0.08405100661676992,-0.023509459387336826,0.0621878694361142,-0.00549204012226587,0.12902177544052468,0.07532064973563009,0.02314333718983853,0.12384706079599145,-0.030860643859422787,-0.21208369996338808,0.050737573821772596,-0.001652515106065905,0.1651427195416051,0.12388878244550061,0.02118600149926071,-0.05714317588699586,0.1606957029096685,0.023572404993495225,0.1860553465545567,-0.018263760335244978,-0.06799478190586163,0.09763621967916516,-0.00930573079619029,0.004482450881695519,0.15095436971228135,0.0022296850744248265,-0.010999650347371409,0.005394842020753427,-0.046086237155545794,-0.018207118007800713,0.012152294261131685,0.021259209458430836,-0.00868322247478366,-0.18770318419327023,0.014781585349626196,0.30725013520596334,0.00036520531499657587,0.007058667982161069,0.019477034289288493,0.08876810716449969,0.14154167791556854,-0.0043116169893807135,0.09156063964361338,-0.015356078247858479,-0.06396027743103956,0.09212230306123448,0.003964216528010925,0.03221518656178064,0.17782469526260622,0.03717983843957068,-0.13832099546176654,0.09398481662142803,-0.10416690463156703,-0.061899996987639164,0.08812163746724273,-0.05087462969215952,0.007959927057260932,-0.037300067411910935,0.13030325924301242,-0.02554085816114638,0.06577781291357948,-0.0836675185748785,0.12328173045898234,0.08271721937372399,0.06403365225665103,0.001715201568687301,0.016454411756491864,0.12118674354356944,0.01618494027161305,-0.08748752043960649,0.008094094679164342,-0.07843155300641366,0.02497544728220717,-0.127802877952113
7,0.025845083938762475,0.06981525306231906,0.08259195976712468,0.06332154183376727,0.010589178309675037,0.0813785940069849,0.043112407053794245,0.07210816946700888,-0.06675419245139234,-0.046007259908843155,-0.10793849489691941,0.04451957605585404,0.08372205026770714,0.12421740846289964,-0.10325495242456455,0.1485299537673684,-0.05372750363487204,-0.13091429415184033,0.07118661001512984,0.019452935347955485,-0.13475687246227916,-0.1177473253021782,-0.053117666356876446,-0.12098471283846178,-0.007187299329234663,0.18728994430937654,0.18056441794849729,-0.10860317169712921,0.020877726630218817,-0.006242486501995076,-0.14765410465738607,-0.10396324913138856,-0.07585392304725602,-0.10784655223728752,0.07051890215058038,-0.09879062887673459,-0.044855013758485975,0.104295292949943,-0.04514609135435506,0.006652810468810357,-2.3846986164981278e-05,-0.006516990919602686,0.028250092518102073,-0.08894479043145068,0.14784084545118228,-0.12265451343823773,0.02245365879556057,-0.03454672914985773,0.05062563872666384,0.03847080612648597,-0.0409120964547039,-0.11758703184055609,0.07948577179562832,-0.07411798851427959,-0.12343136637644186,-0.07625581457035278,0.029175489729382525,-0.0669505009002938,0.1218209080616481,-0.002466544747635491,-0.05399138646171816,0.023216587200216594,0.013940173333924142,0.027092146826685887,0.13559514598126812,-0.053657640858800475,0.0025816393089693438,0.0006599260051382287,0.050585644607462676,-0.07795412247333595,-0.10598771281551334,-0.2136836143264172,0.09555765822877255,-0.1543813872369794,0.02402898214727899,0.02728697309805532,0.005755465341571856,-0.05279689786813928,0.13786055036581432,-0.015062710680535617,-0.14690652500756543,-0.001424608271045699,0.03831987373662113,-0.03067025960455533,0.09545055268990686,0.06268059092387548,0.032817435839255796,-0.13073470568032455,0.10557220889576337,0.06577460325632706,0.10091708426966516,0.032475260165017325,-0.01400934430701016,0.0615344854209221,0.06945236476344986,0.021056769255324057,0.006608703902005148,-0.07358763381898556,-0.0941077101390138,0.07105279833086815,0.04076259748944272,-0.056669112870148704,-0.02335357116260778,-0.12225161166896889,-0.008107497725042687,-0.05789906957124245,0.09515135760464417,0.1157274637891775,-0.015341627227894101,0.09794891068074957,-0.22152432184383483,-0.09775188513882752,-0.030828929928202044,-0.016187111006771844,0.12144912141123086,-0.048590275238534326,0.009646732251268482,0.056467246884046446,-0.03315786041079153,-0.2274240910388335,0.03890256720873636,-0.19199755338396854,-0.041476908020613275,0.1928341526005218,-0.06888539989281539,0.0513623559085173,-0.061347317052049107,-0.06546211791469918
8,0.03316841627474383,0.09977285421837999,-0.011088873868394125,-0.006375099835514477,-0.2732994900572919,-0.023457595190087884,-0.13407566129797055,0.05644662670684451,-0.012969053746706894,0.11269923538787738,-0.17211813524149172,-0.04405831972559403,0.18201901777404655,0.032783791561172664,-0.07539064676179934,-0.07356310120164046,0.026176470397896275,0.14369007593967212,-0.06246615466748164,0.053581143352528636,0.037999239796063684,-0.004001172305301557,0.06546576134074333,-0.1273839657935734,-0.007876115412184546,-0.08186646673758806,0.09953965097726399,0.269295387437375,-0.07572309453427511,0.07127980887094701,-0.03221329461048288,-0.10725152904409242,0.013311263779321951,0.05722698428812496,-0.030710745644714856,0.04805140158326805,-0.008710271548096763,0.045099434444038085,0.005334710050272071,0.011952326214398377,0.0007427711629589693,0.06490250692504454,0.2720121244327308,0.07127882038630878,0.050434618024246654,-0.06641425451098426,-0.227942468682173,-0.12979327493452428,0.056509571264546705,-0.034122432248476095,-0.08139890963166294,-0.018761939999338752,-0.03972051354016476,-0.04705029726809914,-0.02543743149273022,-0.04248498915146072,-0.13727458304620932,-0.06996350079601467,-0.024614831186618776,-0.04472099451699109,0.26043447909892253,-0.029970131659165424,-0.033825267788901395,0.09022971094021894,-0.10816775330493743,-0.03875537555546517,0.09384083489232602,0.11505381238299808,-0.00905904713023465,0.07822590783557308,-0.0988362022491616,0.015065987098586755,0.004536047182737979,-0.019679472412896887,-0.026907832279289272,0.10204439807103051,0.01498740685854851,0.14211897896860456,-0.04635871913958542,-0.06854059246133706,-0.046015163627084556,0.02807713854174995,0.008054272612531685,0.19944004003695526,-0.006324831446585824,-0.016514810387353078,-0.050690660553830647,0.012541324829145516,0.07017804973042302,0.06073750204470947,-0.2141505947953355,0.06962562988989036,0.08981125340052243,-0.026012094351815184,-0.04803765634630824,-0.1334507929709941,-0.09521266571107653,0.002022891344951314,-0.05565494529868084,-0.05279079059421189,-0.10376473221371349,-0.002061626420780254,0.005937317253948603,-0.044362053153013996,0.060544640241565875,0.04373368995087646,0.008295741957144723,-0.13131379586748004,-0.002417688215267068,-0.03355838554968673,0.0049214660588572335,-0.017231868641104608,0.006790859583707676,0.06065855090667808,-0.04902964439546261,0.018360481708736193,0.01988036129608647,0.012107111926830089,-0.09044925824690687,-0.047373960454390636,0.06866347740179403,0.09123161980328115,0.14038618876472378,0.11846430918563161,0.040874158791869335,-0.002894872323796856,0.029909494131489793,0.08347797713653561
9,-0.057504668457591765,-0.026840790704738087,-0.04623090185100184,0.06735743669256289,0.006238629663633389,0.028258157032825738,-0.16961745757925242,-0.024996628704559307,0.11802028528813609,-0.09628417858680191,-0.03284558626479917,0.04016233214957104,0.08598999449982601,0.06494104880030033,-0.06959768192187465,-0.19012784856270953,-0.18064390568289143,-0.02833126624852461,-0.08371628450592473,0.04954071620794449,0.0946945871271088,0.10434856006047002,0.025279203712362124,-0.07483433401556805,-0.0005054194049922789,0.05360997746097904,-0.02257510764359645,0.08986427698541036,0.012730377875878678,0.08431432576934843,-0.029826634210908986,-0.07955353236577109,0.01084493831320722,-0.054812791647759276,-0.06319240342242455,0.024750694088644765,-0.05205283220768047,-0.007167049132105665,-0.17763314208274122,0.1525813345763677,0.041354240578452044,-0.009359703001389493,0.005334331819484811,0.050972554163489316,0.20066811580992783,-0.01406430516657112,0.12712377756818147,0.06409123525077336,-0.11199590885874873,0.021488856022824746,0.0161846815927003,0.06799972204710197,-0.00781295605168126,-0.0031382023766539195,0.08558351344298472,-0.10140648000083083,0.017113852441036716,0.05974151120902898,0.022935859932609097,0.06146250471150193,-0.0005950243829653027,0.034875713270191705,-0.06435823558986604,-0.06852790650498822,-0.09895493906297077,-0.0397243606981764,0.09924850299240663,-0.019634069724692137,-0.00520687590627796,-0.13745824461260084,0.08856627180026228,-0.0949610631221035,-0.02648957617414187,-0.017129315744725697,-0.014535904892128094,0.006196022998503304,0.26950582766939607,0.07492342587011992,0.04027052890610662,-0.19515074859346204,-0.05079141942850354,0.11646391488930823,-0.013353295317564828,-0.08008087519503061,0.05455726708286094,-0.04885237514324018,0.10272847455271111,0.008974164396766515,-0.06349300689944212,0.20695489034742218,0.02900302402750592,-0.029635106296323648,-0.12059553639238549,0.0017413110123219771,-0.005554482141034252,-0.06481654038189857,-0.1344610381547222,-0.04116868783405856,0.01130865700715588,0.13152470776975952,-0.009951548336149564,0.04858403472220086,0.12636678735403914,-0.20547082365307942,-0.1045106020401777,-0.0888318959917865,0.1097524121972901,-0.11129629077291406,-0.17083639740382112,0.08051730508610869,-0.05319795949961332,-0.040086444353661474,-0.07470485316191865,-0.0960391460877227,0.024722634542264515,0.0812354354885898,0.09038874633826913,-0.1571580983998176,0.026193359358812254,0.10349048853558776,-0.04156505553400614,0.01947299730458166,-0.046159315512254044,-0.05398823272146677,-0.16254355682757618,0.16239925698902455,-0.04736332359292206,0.09493434303632406
10,-0.16236927637547752,0.03522539995622007,-0.03065805011679994,-0.13112083110099243,0.06346096137266387,-0.061891371173732584,-0.08069071621273984,-0.026124197078063224,-0.04517029427137275,-0.026801131859753708,0.049837216060326706,-0.01623424573923567,-0.10382389230905593,0.12537699031091107,0.14136479110806688,-0.07548608522823477,-0.21636546132315898,0.03206460049956368,-0.049099631450399334,0.005969235667044919,-0.056553726118104025,0.11826352985759421,-0.06611571048105294,0.04687727684745671,0.050881612118651755,0.12577251340910628,-0.015217170363986485,-0.05428180974610682,-0.038341396296452765,0.09871284553032399,0.11666874782648809,0.15355307647472,-0.03470253261642458,0.0009006378523185094,0.03777045536240183,0.009222321399531264,0.125699171642312,0.11403851019360427,0.07884357296831404,-0.013666991869215208,-0.023142924895637206,-0.010799038859217416,0.03418568482164261,0.15052869321601098,0.06941445971001625,-0.08295758271044965,-0.0621235238683312,-0.025546994179407166,0.11533294876525171,0.06604564682016113,0.08710051576317543,-0.03773412147684561,-0.11581568555733505,-0.01993500177589561,0.04987991662891462,0.10969419694336995,0.046766749573911096,0.07379533696941466,-0.03438788975941959,-0.02643118932469054,0.009213048482426968,-0.03520738122014506,0.03066242644001454,0.02685912797970608,-0.09440013943348213,0.12851337277618585,-0.0778176957077629,0.0853331350889299,-0.053671225350428384,0.010260719682990336,-0.0077037011310650974,-0.16192373611655886,0.0274760693649248,-0.10129349779630457,-0.22498175010708987,0.10582585352289864,-0.061128876414645594,-0.1646030717712189,0.2336277652754632,0.08538148080098988,-0.031842336384514995,-0.06831630790275517,0.043373018726354434,-0.20088302123268284,-0.09114944815998495,-0.04766130729754052,0.02093371183965044,0.100279408401374,0.02698593717902795,0.029393354933730565,-0.07470701059395224,-0.03459195148827171,0.12854895130745816,0.03277895361489025,-0.03617107540446797,0.038171294593807296,-0.05038602346013473,0.019126756554416775,-0.05428296866096153,0.17162947813810764,-0.106625461354884,-0.007558784356041801,0.01902634025927642,0.12399447064102671,-0.11010694967289546,-0.04951868585066073,0.0036557903715993493,0.09213418617150107,0.23085484603361783,-0.05326919833472109,-0.018828794658110715,0.19283782222527104,0.011688580314689345,-0.08734352125087941,0.05180417232308306,0.010811016709207522,-0.07294235802362754,0.06709084685675869,0.056595996127975244,-0.03702720289665616,0.10927106172350277,-0.12947326107554527,-0.01158937662402242,0.006119817389283552,0.13272625614710798,-0.06456116657394781,0.04922948465180124,0.05306593104420888
